n_sim,gamma,mse,mse_se
1,0.2687112549294148,0.020329234851323354,0.0
1,0.26895891070472644,0.009738107123665773,0.0
1,0.2692067947301836,0.011766305398131132,0.0
1,0.2694549072161514,0.00904367287715147,0.0
1,0.2697032483731888,0.012136145986030532,0.0
1,0.26995181841204885,0.006641723103348636,0.0
1,0.2702006175436788,0.010655345772739418,0.0
1,0.2704496459792203,0.022421651662403255,0.0
1,0.2706989039300096,0.008228043577524729,0.0
1,0.27094839160757794,0.009808959135568248,0.0
1,0.2711981092236512,0.009299292253724572,0.0
1,0.2714480569901505,0.009729441606078863,0.0
1,0.27169823511919233,0.012347402526091194,0.0
1,0.27194864382308875,0.01609298890042181,0.0
1,0.27219928331434734,0.007725593210260112,0.0
1,0.27245015380567156,0.009391115215003668,0.0
1,0.272701255509961,0.023172581002706867,0.0
1,0.27295258864031124,0.012421304354870892,0.0
1,0.2732041534100147,0.011438726218829591,0.0
1,0.27345595003255996,0.00785324262835664,0.0
1,0.27370797872163244,0.01764156347528663,0.0
1,0.27396023969111477,0.00764700628853367,0.0
1,0.27421273315508626,0.015504650796041065,0.0
1,0.27446545932782396,0.008904507395982284,0.0
1,0.2747184184238021,0.014747199031397559,0.0
1,0.2749716106576927,0.014612601425261983,0.0
1,0.2752250362443658,0.011596430220171414,0.0
1,0.275478695398889,0.011844964473785823,0.0
1,0.2757325883365286,0.011535503970454795,0.0
1,0.2759867152727491,0.015604162811648649,0.0
1,0.27624107642321344,0.0103975687117487,0.0
1,0.2764956720037838,0.009236017730212504,0.0
1,0.2767505022305206,0.009935254938581592,0.0
1,0.27700556731968407,0.00737565048815074,0.0
1,0.2772608674877333,0.008511085144380155,0.0
1,0.277516402951327,0.01434903025805134,0.0
1,0.27777217392732384,0.01599585362440317,0.0
1,0.27802818063278184,0.01003144900491552,0.0
1,0.2782844232849595,0.011276759473199945,0.0
1,0.2785409021013154,0.015162786149253376,0.0
1,0.27879761729950836,0.00831017920911247,0.0
1,0.2790545690973983,0.015402647539264968,0.0
1,0.2793117577130453,0.010662897373241872,0.0
1,0.27956918336471087,0.01124022220400992,0.0
1,0.2798268462708576,0.013991982910024986,0.0
1,0.2800847466501491,0.01097580562975645,0.0
1,0.2803428847214512,0.008545089347125718,0.0
1,0.2806012607038305,0.015141398360657757,0.0
1,0.28085987481655644,0.01375835716816679,0.0
1,0.2811187272790999,0.006780770424507049,0.0
1,0.2813778183111343,0.008707313487124004,0.0
1,0.2816371481325356,0.006792891860667929,0.0
1,0.2818967169633821,0.011742254888768396,0.0
1,0.28215652502395516,0.01166290062266773,0.0
1,0.28241657253473923,0.0072312838396144845,0.0
1,0.2826768597164217,0.008930516672513425,0.0
1,0.2829373867898937,0.012361435520808308,0.0
1,0.28319815397624953,0.012420578976863245,0.0
1,0.2834591614967877,0.01132200697118563,0.0
1,0.2837204095730103,0.009976057726177294,0.0
1,0.28398189842662375,0.01002662393581488,0.0
1,0.2842436282795389,0.007221378517824333,0.0
1,0.284505599353871,0.010541075523089877,0.0
1,0.28476781187193984,0.010245486490245431,0.0
1,0.28503026605627046,0.010413272741229213,0.0
1,0.28529296212959265,0.009495519264793223,0.0
1,0.2855559003148418,0.00939506463935334,0.0
1,0.28581908083515856,0.01474811326675063,0.0
1,0.28608250391388923,0.010916492957228238,0.0
1,0.2863461697745861,0.014789937412223321,0.0
1,0.2866100786410073,0.008136001196841438,0.0
1,0.2868742307371174,0.011110442516599033,0.0
1,0.28713862628708714,0.010259132231017747,0.0
1,0.28740326551529405,0.017517093336417894,0.0
1,0.2876681486463226,0.01202494397067679,0.0
1,0.28793327590496376,0.009395181169056833,0.0
1,0.28819864751621616,0.01199238206697586,0.0
1,0.2884642637052855,0.00792407798567644,0.0
1,0.2887301246975852,0.012006344298077497,0.0
1,0.2889962307187365,0.014355978718020709,0.0
1,0.2892625819945681,0.007821540590918536,0.0
1,0.28952917875111756,0.011605729265180591,0.0
1,0.2897960212146303,0.013513821254101988,0.0
1,0.29006310961156023,0.013311407600430298,0.0
1,0.2903304441685703,0.012017575642351008,0.0
1,0.2905980251125319,0.015039307469915253,0.0
1,0.29086585267052606,0.01027903976188107,0.0
1,0.29113392706984265,0.008172669429092822,0.0
1,0.2914022485379811,0.009434862437033516,0.0
1,0.2916708173026509,0.011075891729528898,0.0
1,0.29193963359177066,0.011284577115175961,0.0
1,0.2922086976334699,0.006113859642929989,0.0
1,0.2924780096560878,0.012616494847792247,0.0
1,0.292747569888174,0.010948562023816989,0.0
1,0.2930173785584894,0.022000687195611317,0.0
1,0.29328743589600487,0.00973298317570408,0.0
1,0.29355774212990293,0.008176153143087993,0.0
1,0.29382829748957706,0.017343004894382664,0.0
1,0.2940991022046322,0.017194068797564514,0.0
1,0.2943701565048851,0.008511146270495002,0.0
1,0.2946414606203639,0.01086667994684164,0.0
1,0.2949130147813091,0.014299645383486229,0.0
1,0.2951848192181733,0.013027408207668909,0.0
1,0.2954568741616214,0.011040620764976344,0.0
1,0.2957291798425312,0.01565470985735407,0.0
1,0.29600173649199274,0.012648665488988194,0.0
1,0.29627454434130956,0.017027328009615646,0.0
1,0.29654760362199817,0.015694152160369294,0.0
1,0.29682091456578835,0.012215273410444458,0.0
1,0.2970944774046238,0.009636817670762136,0.0
1,0.2973682923706614,0.013760545393742453,0.0
1,0.29764235969627273,0.01131872505064134,0.0
1,0.297916679614043,0.012907197232794059,0.0
1,0.2981912523567718,0.010141543234320882,0.0
1,0.2984660781574737,0.0147439244826261,0.0
1,0.29874115724937744,0.009853772343564075,0.0
1,0.29901648986592727,0.012180362040067446,0.0
1,0.2992920762407822,0.008890005286239072,0.0
1,0.2995679166078167,0.010451373983607458,0.0
1,0.2998440112011209,0.010649877698055839,0.0
1,0.3001203602550006,0.015121413515738119,0.0
1,0.30039696400397753,0.011920763475293179,0.0
1,0.3006738226827895,0.009448048389529784,0.0
1,0.3009509365263908,0.016073433984211866,0.0
1,0.30122830576995224,0.012744938427611877,0.0
1,0.3015059306488613,0.012724720409791022,0.0
1,0.3017838113987224,0.01509116313578795,0.0
1,0.3020619482553572,0.013222947529376979,0.0
1,0.30234034145480454,0.006967610731829718,0.0
1,0.3026189912333211,0.007691145037927259,0.0
1,0.30289789782738097,0.020439946635451643,0.0
1,0.3031770614736763,0.007714042477120019,0.0
1,0.30345648240911766,0.0089798109150053,0.0
1,0.3037361608708333,0.014367245302738033,0.0
1,0.3040160970961709,0.014762630182979831,0.0
1,0.30429629132269614,0.009364002341550555,0.0
1,0.30457674378819394,0.011862755953187677,0.0
1,0.3048574547306686,0.013806957381211125,0.0
1,0.30513842438834327,0.019701370710488355,0.0
1,0.3054196529996611,0.01773509920192276,0.0
1,0.3057011408032848,0.009046654358708295,0.0
1,0.305982888038097,0.01368443230131895,0.0
1,0.3062648949432008,0.01369075281801366,0.0
1,0.3065471617579191,0.017822541424401768,0.0
1,0.30682968872179595,0.019175119869591493,0.0
1,0.30711247607459585,0.010031715230409938,0.0
1,0.3073955240563043,0.01099169850519637,0.0
1,0.3076788329071283,0.009246554675220847,0.0
1,0.3079624028674956,0.010268405283909198,0.0
1,0.30824623417805613,0.012580213578569682,0.0
1,0.3085303270796814,0.01287526178622004,0.0
1,0.30881468181346483,0.00846245088019896,0.0
1,0.3090992986207223,0.012285791593896714,0.0
1,0.30938417774299165,0.009363180544720105,0.0
1,0.3096693194220338,0.010071685991509706,0.0
1,0.30995472389983225,0.010165414919818165,0.0
1,0.3102403914185935,0.015513511819371816,0.0
1,0.31052632222074755,0.011423001341618477,0.0
1,0.3108125165489473,0.018949243906694505,0.0
1,0.31109897464606984,0.01414006695128882,0.0
1,0.3113856967552159,0.006871841117210663,0.0
1,0.31167268311971,0.012710134923482937,0.0
1,0.31195993398310157,0.014725555786366995,0.0
1,0.3122474495891637,0.011835619442768995,0.0
1,0.3125352301818947,0.0173369473386789,0.0
1,0.3128232760055177,0.015616606134852988,0.0
1,0.31311158730448063,0.013719618604066747,0.0
1,0.3134001643234572,0.009214119295471548,0.0
1,0.31368900730734595,0.011305491337989972,0.0
1,0.3139781165012718,0.014946436583281751,0.0
1,0.3142674921505852,0.011003277505537477,0.0
1,0.31455713450086276,0.012064170457437316,0.0
1,0.31484704379790757,0.019539062584117698,0.0
1,0.3151372202877492,0.012387404937969552,0.0
1,0.3154276642166439,0.012432286990338978,0.0
1,0.3157183758310749,0.017168193403778585,0.0
1,0.31600935537775265,0.011702562109104777,0.0
1,0.316300603103615,0.013392475044544343,0.0
1,0.31659211925582736,0.007355866194530615,0.0
1,0.31688390408178285,0.011529620541716032,0.0
1,0.31717595782910274,0.010322193584947476,0.0
1,0.3174682807456363,0.013475834955240493,0.0
1,0.3177608730794616,0.009776449263205889,0.0
1,0.318053735078885,0.014442980732331835,0.0
1,0.3183468669924419,0.011326438857607118,0.0
1,0.31864026906889664,0.012999645980077764,0.0
1,0.31893394155724286,0.009382454268126575,0.0
1,0.3192278847067038,0.011042856339155915,0.0
1,0.3195220987667323,0.0058155922936560705,0.0
1,0.3198165839870112,0.015550102038096569,0.0
1,0.3201113406174531,0.009510372034912978,0.0
1,0.3204063689082014,0.014193170443109792,0.0
1,0.3207016691096299,0.01637000299678904,0.0
1,0.320997241472343,0.012706598614394396,0.0
1,0.3212930862471762,0.011972895632997369,0.0
1,0.32158920368519606,0.010441710380062929,0.0
1,0.3218855940377008,0.0168490094845853,0.0
1,0.32218225755621993,0.006451896350272553,0.0
1,0.322479194492515,0.01633676678500167,0.0
1,0.3227764050985795,0.013381918325790481,0.0
1,0.32307388962663913,0.009447413966917385,0.0
1,0.32337164832915216,0.011004457963441787,0.0
1,0.32366968145880953,0.014618683226860031,0.0
1,0.32396798926853493,0.014706973265736965,0.0
1,0.3242665720114853,0.011116404912824968,0.0
1,0.32456542994105075,0.011958993339418827,0.0
1,0.32486456331085517,0.013341668198741781,0.0
1,0.32516397237475597,0.014188344030979044,0.0
1,0.3254636573868447,0.01224129944779278,0.0
1,0.32576361860144687,0.012474133195418402,0.0
1,0.32606385627312257,0.019444827820809564,0.0
1,0.32636437065666646,0.013176646045129397,0.0
1,0.3266651620071081,0.014283431603631649,0.0
1,0.3269662305797119,0.007512647771983667,0.0
1,0.32726757662997774,0.007766610318577684,0.0
1,0.32756920041364074,0.011605149116475897,0.0
1,0.32787110218667204,0.010164565188319765,0.0
1,0.32817328220527847,0.008217554172262756,0.0
1,0.328475740725903,0.010281246601466423,0.0
1,0.3287784780052251,0.01839312144093924,0.0
1,0.3290814943001605,0.0186018434120444,0.0
1,0.32938478986786207,0.0134945162054325,0.0
1,0.3296883649657195,0.01477154857014898,0.0
1,0.32999221985135974,0.007982237501077847,0.0
1,0.3302963547826471,0.024251015477664756,0.0
1,0.3306007700176836,0.010273404557000864,0.0
1,0.33090546581480934,0.012754116772897277,0.0
1,0.3312104424326021,0.010998538689777838,0.0
1,0.3315157001298784,0.014363490661668997,0.0
1,0.33182123916569284,0.012554894533018343,0.0
1,0.3321270597993393,0.009985292114597945,0.0
1,0.33243316229035036,0.009376407176174814,0.0
1,0.33273954689849766,0.013102536149677454,0.0
1,0.3330462138837925,0.008765111947116008,0.0
1,0.33335316350648564,0.010587241381384777,0.0
1,0.33366039602706793,0.010789892641739022,0.0
1,0.3339679117062701,0.013462606469021032,0.0
1,0.3342757108050632,0.009222955288409109,0.0
1,0.3345837935846588,0.010881396806666718,0.0
1,0.33489216030650926,0.009689242697444577,0.0
1,0.335200811232308,0.0160612477110228,0.0
1,0.33550974662398947,0.018687950722856683,0.0
1,0.3358189667437295,0.009276781914315179,0.0
1,0.3361284718539458,0.010269656789703048,0.0
1,0.33643826221729756,0.009852987533237679,0.0
1,0.3367483380966865,0.011454776898886646,0.0
1,0.3370586997552562,0.01125837706664499,0.0
1,0.3373693474563931,0.012985813371818825,0.0
1,0.33768028146372614,0.015157950202692816,0.0
1,0.3379915020411273,0.012546286355705021,0.0
1,0.3383030094527121,0.009844609927690382,0.0
1,0.3386148039628389,0.012358928893315295,0.0
1,0.3389268858361101,0.0161889124189341,0.0
1,0.3392392553373717,0.009889097146227226,0.0
1,0.3395519127317142,0.011414765641297583,0.0
1,0.339864858284472,0.00941921728725813,0.0
1,0.34017809226122425,0.010900387969772008,0.0
1,0.34049161492779484,0.008595908429731769,0.0
1,0.34080542655025253,0.011989759514368155,0.0
1,0.3411195273949116,0.009361949175382508,0.0
1,0.3414339177283314,0.007959628191803974,0.0
1,0.34174859781731737,0.013346234631930938,0.0
1,0.34206356792892045,0.017384966195516237,0.0
1,0.3423788283304378,0.012440549886134772,0.0
1,0.34269437928941326,0.01175636441570398,0.0
1,0.3430102210736369,0.021549451057186052,0.0
1,0.3433263539511456,0.017947675260101208,0.0
1,0.34364277819022343,0.011823550114499218,0.0
1,0.3439594940594016,0.015159374302427031,0.0
1,0.34427650182745906,0.015678783206454352,0.0
1,0.3445938017634222,0.010157956069726288,0.0
1,0.34491139413656535,0.019726008966669935,0.0
1,0.3452292792164112,0.01253152215291266,0.0
1,0.3455474572727307,0.00994368055551294,0.0
1,0.34586592857554355,0.006014874903893304,0.0
1,0.3461846933951182,0.011073273294317289,0.0
1,0.3465037520019723,0.011058408750326819,0.0
1,0.3468231046668728,0.009782329039133234,0.0
1,0.3471427516608359,0.014321959305263506,0.0
1,0.34746269325512813,0.011529245363006535,0.0
1,0.3477829297212657,0.01047409951463128,0.0
1,0.348103461331015,0.011116287336048646,0.0
1,0.34842428835639294,0.014716327029711835,0.0
1,0.3487454110696674,0.00909337215425229,0.0
1,0.34906682974335684,0.010930411023150469,0.0
1,0.34938854465023106,0.01074011800430107,0.0
1,0.34971055606331125,0.01034434450528347,0.0
1,0.35003286425587005,0.009549812535797406,0.0
1,0.3503554695014323,0.011980619932987414,0.0
1,0.35067837207377467,0.014807525473657594,0.0
1,0.35100157224692624,0.013947284645017086,0.0
1,0.35132507029516863,0.012243767063784558,0.0
1,0.3516488664930361,0.015324180689369258,0.0
1,0.3519729611153164,0.02227153030249891,0.0
1,0.35229735443704996,0.01496806766595046,0.0
1,0.3526220467335311,0.012973552381173765,0.0
1,0.35294703828030766,0.00867692628210201,0.0
1,0.35327232935318137,0.014666472123065427,0.0
1,0.3535979202282086,0.010324439086593442,0.0
1,0.3539238111816996,0.01172499505205818,0.0
1,0.3542500024902195,0.01407120379662872,0.0
1,0.3545764944305884,0.014606885549357468,0.0
1,0.3549032872798814,0.011183589043635365,0.0
1,0.3552303813154291,0.017470576978503488,0.0
1,0.35555777681481765,0.011176203082245763,0.0
1,0.3558854740558889,0.01057516343786626,0.0
1,0.3562134733167409,0.01951556673955328,0.0
1,0.35654177487572797,0.013510912203753929,0.0
1,0.35687037901146107,0.015627825632251874,0.0
1,0.35719928600280787,0.02411777381099711,0.0
1,0.357528496128893,0.020409423779003438,0.0
1,0.3578580096690982,0.01730695745763377,0.0
1,0.3581878269030632,0.00896769357599678,0.0
1,0.3585179481106851,0.017996347729158094,0.0
1,0.35884837357211885,0.012570391166121386,0.0
1,0.3591791035677778,0.012786727505014885,0.0
1,0.3595101383783338,0.01582609842204377,0.0
1,0.3598414782847172,0.016413491577159198,0.0
1,0.3601731235681174,0.011432960288933564,0.0
1,0.3605050745099829,0.011739931889426443,0.0
1,0.3608373313920217,0.015912770212992176,0.0
1,0.361169894496201,0.013113885869333965,0.0
1,0.36150276410474863,0.015503974030511288,0.0
1,0.3618359405001519,0.010766703256978684,0.0
1,0.3621694239651587,0.01289237300987876,0.0
1,0.3625032147827775,0.012503311393975595,0.0
1,0.36283731323627755,0.02010007353870887,0.0
1,0.36317171960918937,0.010480001519222444,0.0
1,0.3635064341853046,0.01001966926170826,0.0
1,0.3638414572486764,0.009510817638579774,0.0
1,0.3641767890836199,0.022515589613624147,0.0
1,0.364512429974712,0.010789219183565027,0.0
1,0.36484838020679233,0.007668982639920687,0.0
1,0.36518464006496254,0.010932272147857953,0.0
1,0.3655212098345874,0.01516786447633821,0.0
1,0.3658580898012944,0.012677258008917731,0.0
1,0.36619528025097464,0.01326409064667605,0.0
1,0.36653278146978235,0.016022463551263317,0.0
1,0.36687059374413566,0.014477107023858628,0.0
1,0.36720871736071664,0.01082771886863279,0.0
1,0.3675471526064715,0.011483969321188527,0.0
1,0.3678858997686113,0.016336450869335096,0.0
1,0.3682249591346113,0.01679862852910954,0.0
1,0.36856433099221186,0.018056306665739215,0.0
1,0.3689040156294187,0.011515747246181028,0.0
1,0.3692440133345028,0.010418999026144665,0.0
1,0.36958432439600103,0.011425613786703166,0.0
1,0.36992494910271595,0.014904610285189277,0.0
1,0.3702658877437164,0.020411628650745087,0.0
1,0.3706071406083376,0.01064245365750343,0.0
1,0.37094870798618146,0.015519785954587135,0.0
1,0.37129059016711696,0.014151143965940194,0.0
1,0.3716327874412799,0.008690937107030344,0.0
1,0.3719753000990738,0.017519216450383734,0.0
1,0.3723181284311696,0.01153270242094238,0.0
1,0.3726612727285062,0.013759191115757201,0.0
1,0.3730047332822908,0.012130362543760292,0.0
1,0.3733485103839988,0.011347343199528251,0.0
1,0.3736926043253742,0.013261429458513154,0.0
1,0.3740370153984301,0.019548573364800127,0.0
1,0.3743817438954484,0.011331905926724567,0.0
1,0.37472679010898097,0.020029411285439974,0.0
1,0.3750721543318486,0.011092618038740235,0.0
1,0.3754178368571424,0.011497876702747363,0.0
1,0.3757638379782234,0.01534704112845746,0.0
1,0.37611015798872327,0.010646834125950423,0.0
1,0.376456797182544,0.010873102089907837,0.0
1,0.37680375585385856,0.016395751604692005,0.0
1,0.37715103429711117,0.015103886112445283,0.0
1,0.3774986328070171,0.01675180857302878,0.0
1,0.3778465516785637,0.01901848445381462,0.0
1,0.37819479120700983,0.013621113187405609,0.0
1,0.37854335168788666,0.01318739201960175,0.0
1,0.37889223341699757,0.01245995157413428,0.0
1,0.3792414366904186,0.013991161744815237,0.0
1,0.3795909618044989,0.016844912480908723,0.0
1,0.3799408090558606,0.01720735089798989,0.0
1,0.380290978741399,0.015994300325361942,0.0
1,0.38064147115828334,0.012700413053165476,0.0
1,0.38099228660395645,0.013501043468210863,0.0
1,0.38134342537613575,0.01227249951846372,0.0
1,0.3816948877728126,0.016142728039522613,0.0
1,0.3820466740922531,0.018924515954072633,0.0
1,0.3823987846329985,0.016703565794824383,0.0
1,0.3827512196938647,0.010685031309365116,0.0
1,0.3831039795739437,0.009390310832203633,0.0
1,0.38345706457260254,0.009920716120217344,0.0
1,0.38381047498948445,0.014600070444369548,0.0
1,0.3841642111245087,0.014472622661446798,0.0
1,0.3845182732778711,0.011280358036285174,0.0
1,0.3848726617500441,0.015346046067173994,0.0
1,0.3852273768417771,0.017883468904428976,0.0
1,0.38558241885409655,0.01882825270194447,0.0
1,0.38593778808830637,0.014448062083234103,0.0
1,0.38629348484598847,0.009441934661694979,0.0
1,0.38664950942900234,0.011806666041284495,0.0
1,0.3870058621394858,0.014755302356850531,0.0
1,0.3873625432798552,0.015902941459352903,0.0
1,0.38771955315280543,0.009376860998648142,0.0
1,0.38807689206131063,0.008085828128318245,0.0
1,0.388434560308624,0.012834932778152178,0.0
1,0.3887925581982783,0.012851995803849351,0.0
1,0.3891508860340859,0.0171086343790375,0.0
1,0.38950954412013916,0.010518026017768162,0.0
1,0.3898685327608111,0.014975645445435639,0.0
1,0.3902278522607549,0.01143899374816145,0.0
1,0.3905875029249045,0.010957800628036012,0.0
1,0.39094748505847504,0.011080668568366477,0.0
1,0.3913077989669628,0.010821492691449454,0.0
1,0.391668444956146,0.011623273324516067,0.0
1,0.3920294233320841,0.013583559281739297,0.0
1,0.39239073440111916,0.01723273956952689,0.0
1,0.39275237846987526,0.015804951149755688,0.0
1,0.393114355845259,0.012240026079382297,0.0
1,0.3934766668344603,0.011481135330480178,0.0
1,0.39383931174495185,0.01856226377934019,0.0
1,0.39420229088448966,0.012692355133271948,0.0
1,0.39456560456111356,0.01384862351665586,0.0
1,0.39492925308314714,0.012198993579344754,0.0
1,0.3952932367591984,0.011858279434646624,0.0
1,0.3956575558981596,0.027472157620511122,0.0
1,0.3960222108092076,0.009079111309393983,0.0
1,0.39638720180180415,0.01153824095934313,0.0
1,0.3967525291856967,0.008935504445168099,0.0
1,0.3971181932709177,0.018016291007747934,0.0
1,0.3974841943677854,0.010434946626027742,0.0
1,0.3978505327869043,0.017388283583138195,0.0
1,0.3982172088391647,0.014674707295002025,0.0
1,0.39858422283574413,0.021495528512316425,0.0
1,0.3989515750881063,0.012512728451460293,0.0
1,0.3993192659080022,0.013717109292119379,0.0
1,0.3996872956074701,0.011832992165798925,0.0
1,0.40005566449883595,0.022517611007722,0.0
1,0.40042437289471355,0.018854738249008417,0.0
1,0.4007934211080047,0.017392859386970258,0.0
1,0.4011628094518997,0.015186578010622587,0.0
1,0.4015325382398774,0.012860650789706824,0.0
1,0.40190260778570547,0.022689620757031025,0.0
1,0.4022730184034412,0.02201696141342906,0.0
1,0.4026437704074309,0.02025389556846135,0.0
1,0.40301486411231074,0.012609497851425793,0.0
1,0.40338629983300683,0.013593234385777461,0.0
1,0.40375807788473544,0.012926153616409785,0.0
1,0.40413019858300375,0.014246260797136983,0.0
1,0.40450266224360937,0.012649017736518964,0.0
1,0.40487546918264095,0.014224229184515033,0.0
1,0.40524861971647863,0.010386365750233224,0.0
1,0.4056221141617939,0.01279670453061369,0.0
1,0.40599595283555057,0.014302644084943238,0.0
1,0.40637013605500405,0.013296562361123185,0.0
1,0.4067446641377025,0.017302992208989353,0.0
1,0.4071195374014865,0.012761756158151427,0.0
1,0.4074947561644898,0.015136183724279242,0.0
1,0.4078703207451393,0.015974604299959772,0.0
1,0.40824623146215516,0.01412315614526699,0.0
1,0.40862248863455153,0.011557737322618273,0.0
1,0.40899909258163636,0.01757277013113879,0.0
1,0.4093760436230123,0.011582032222104131,0.0
1,0.4097533420785761,0.013689998299104852,0.0
1,0.4101309882685195,0.009281822425289712,0.0
1,0.4105089825133295,0.006537011918151413,0.0
1,0.41088732513378806,0.013334186888750967,0.0
1,0.4112660164509734,0.012871893022967772,0.0
1,0.4116450567862592,0.016638077542368356,0.0
1,0.41202444646131536,0.013611541281438405,0.0
1,0.41240418579810845,0.017299599837691883,0.0
1,0.41278427511890153,0.01287813115221412,0.0
1,0.41316471474625505,0.01409888955900617,0.0
1,0.4135455050030263,0.010130526771253687,0.0
1,0.41392664621237046,0.016525656695063864,0.0
1,0.4143081386977403,0.013596067586268364,0.0
1,0.4146899827828868,0.015849155521828688,0.0
1,0.41507217879185954,0.010189732711408606,0.0
1,0.41545472704900643,0.019832981422794015,0.0
1,0.41583762787897444,0.0076645308013273215,0.0
1,0.4162208816067097,0.015481083926049409,0.0
1,0.4166044885574579,0.010683285675543327,0.0
1,0.4169884490567645,0.016192769532122425,0.0
1,0.417372763430475,0.020251775248778067,0.0
1,0.41775743200473514,0.015427169627301356,0.0
1,0.41814245510599113,0.013159337844520518,0.0
1,0.41852783306099045,0.014080181242681256,0.0
1,0.41891356619678133,0.01645952900530926,0.0
1,0.41929965484071363,0.01435899744548025,0.0
1,0.41968609932043877,0.013868893892270053,0.0
1,0.4200728999639102,0.021157506340742666,0.0
1,0.4204600570993837,0.013689608049785413,0.0
1,0.42084757105541765,0.015465511508269978,0.0
1,0.42123544216087294,0.012319489767574496,0.0
1,0.42162367074491386,0.01711221101886046,0.0
1,0.4220122571370078,0.008789178333414917,0.0
1,0.42240120166692613,0.011488663437957609,0.0
1,0.42279050466474394,0.01548218099140123,0.0
1,0.42318016646084045,0.022608034270302058,0.0
1,0.42357018738589963,0.012585290384296838,0.0
1,0.4239605677709099,0.010720220340723351,0.0
1,0.4243513079471651,0.013406690059089,0.0
1,0.42474240824626414,0.01449673001567127,0.0
1,0.4251338690001116,0.022857242060161022,0.0
1,0.42552569054091804,0.017647255326653816,0.0
1,0.42591787320119995,0.010308340903844457,0.0
1,0.4263104173137807,0.010856755991635861,0.0
1,0.42670332321179016,0.017440574702965065,0.0
1,0.4270965912286651,0.02213486318471184,0.0
1,0.4274902216981499,0.013319670737644174,0.0
1,0.4278842149542961,0.02091136493843941,0.0
1,0.42827857133146374,0.014466444750212153,0.0
1,0.42867329116432046,0.01530232411949594,0.0
1,0.42906837478784265,0.012290426342507576,0.0
1,0.42946382253731513,0.018070874736311696,0.0
1,0.4298596347483322,0.017672269305475174,0.0
1,0.43025581175679717,0.013652330383663699,0.0
1,0.43065235389892276,0.01689817682544147,0.0
1,0.4310492615112319,0.007586548079557242,0.0
1,0.4314465349305574,0.014877494399009395,0.0
1,0.4318441744940429,0.012025396841726486,0.0
1,0.43224218053914226,0.02566985543742161,0.0
1,0.4326405534036207,0.021313730361954872,0.0
1,0.4330392934255546,0.018388606565947655,0.0
1,0.4334384009433318,0.013526264403093742,0.0
1,0.4338378762956525,0.014717921000088924,0.0
1,0.4342377198215286,0.011592210140484935,0.0
1,0.43463793186028454,0.017070425305482948,0.0
1,0.4350385127515576,0.012462746406356707,0.0
1,0.4354394628352978,0.015564428566971602,0.0
1,0.435840782451769,0.013686175436799652,0.0
1,0.43624247194154825,0.013311274656526035,0.0
1,0.4366445316455265,0.020244207619301065,0.0
1,0.43704696190490916,0.012769827450726287,0.0
1,0.43744976306121564,0.014857243689890437,0.0
1,0.4378529354562807,0.015945951875966688,0.0
1,0.4382564794322537,0.012264864332610929,0.0
1,0.4386603953315995,0.015420208334128084,0.0
1,0.4390646834970986,0.026595067923056208,0.0
1,0.4394693442718472,0.015662117014435255,0.0
1,0.4398743779992582,0.016392440900538853,0.0
1,0.4402797850230606,0.015416179622903602,0.0
1,0.4406855656873003,0.01329846390505247,0.0
1,0.44109172033634014,0.010668252356534312,0.0
1,0.44149824931486076,0.0163965105248341,0.0
1,0.4419051529678601,0.02401694341087731,0.0
1,0.44231243164065415,0.015977312997437824,0.0
1,0.44272008567887716,0.01289607739193766,0.0
1,0.4431281154284819,0.01383433697839293,0.0
1,0.44353652123574017,0.013324744758376137,0.0
1,0.44394530344724276,0.014603547714779215,0.0
1,0.4443544624098998,0.014328586492519925,0.0
1,0.44476399847094134,0.011041947917825335,0.0
1,0.4451739119779172,0.016407660684561183,0.0
1,0.44558420327869797,0.019077737123632782,0.0
1,0.44599487272147437,0.014402001185553404,0.0
1,0.4464059206547583,0.010344070117416745,0.0
1,0.4468173474273827,0.018039211106011473,0.0
1,0.4472291533885021,0.01367416132161645,0.0
1,0.44764133888759294,0.018276658921962063,0.0
1,0.4480539042744536,0.018002316509404905,0.0
1,0.44846684989920477,0.013345783355030599,0.0
1,0.44888017611229003,0.012812769043341882,0.0
1,0.4492938832644757,0.011511345786957878,0.0
1,0.44970797170685184,0.010629927349796358,0.0
1,0.45012244179083155,0.012740294181466482,0.0
1,0.45053729386815217,0.0137282682382618,0.0
1,0.45095252829087495,0.013539040027247618,0.0
1,0.4513681454113857,0.02018288251785738,0.0
1,0.4517841455823953,0.02205604112745581,0.0
1,0.45220052915693937,0.016440505681803004,0.0
1,0.45261729648837895,0.014607944422933438,0.0
1,0.45303444793040065,0.011101825241843758,0.0
1,0.45345198383701746,0.018672708656131368,0.0
1,0.45386990456256826,0.01475101571207383,0.0
1,0.4542882104617186,0.018697149252390823,0.0
1,0.454706901889461,0.015124088103416086,0.0
1,0.4551259792011149,0.025709103378609557,0.0
1,0.45554544275232767,0.021043750437297944,0.0
1,0.45596529289907406,0.011910388159188566,0.0
1,0.456385529997657,0.01584090935579338,0.0
1,0.45680615440470795,0.02136584563332206,0.0
1,0.45722716647718675,0.016298277216040376,0.0
1,0.4576485665723826,0.012166686955854041,0.0
1,0.4580703550479138,0.01307484027763402,0.0
1,0.45849253226172826,0.01927292735631337,0.0
1,0.4589150985721037,0.02132998554037723,0.0
1,0.4593380543376481,0.014713427838167448,0.0
